Country_num,Country_iso,Year,Rainfall
C674,SMR,1903,66.8458333333333
C706,SOM,1903,21.1658333333333
C688,SRB,1903,56.9691666666667
C728,SSD,1903,83.9416666666667
C678,STP,1903,178.449166666667
C740,SUR,1903,207.428333333333
C703,SVK,1903,74.2925
C705,SVN,1903,136.316666666667
C752,SWE,1903,50.9641666666667
C748,SWZ,1903,43.4858333333333
C690,SYC,1903,224.83
C760,SYR,1903,20.9508333333333
C796,TCA,1903,61.7
C148,TCD,1903,28.68
C768,TGO,1903,84.7775
C764,THA,1903,127.175833333333
C762,TJK,1903,56.6616666666667
C772,TKL,1903,227.666666666667
C795,TKM,1903,11.3675
C626,TLS,1903,108.918333333333
C776,TON,1903,133.5
C780,TTO,1903,174.95
C788,TUN,1903,24.3983333333333
C792,TUR,1903,44.8016666666667
C798,TUV,1903,264.170833333333
C834,TZA,1903,89.035
C800,UGA,1903,110.571666666667
C804,UKR,1903,40.4275
C858,URY,1903,97.425
C840,USA,1903,56.5791666666667
C860,UZB,1903,15.8683333333333
C670,VCT,1903,210.591666666667
C862,VEN,1903,161.615833333333
C092,VGB,1903,111.275
C850,VIR,1903,98.425
C704,VNM,1903,138.839166666667
C548,VUT,1903,248.528333333333
C876,WLF,1903,266.666666666667
C882,WSM,1903,273.569166666667
C887,YEM,1903,16.5766666666667
C710,ZAF,1903,29.6941666666667
C894,ZMB,1903,79.1791666666667
C716,ZWE,1903,48.0466666666667
C533,ABW,1904,35.075
C004,AFG,1904,26.3308333333333
C024,AGO,1904,81.8666666666667
C660,AIA,1904,89.3333333333333
C008,ALB,1904,94.6216666666667
C020,AND,1904,66.7725
C784,ARE,1904,4.7725
C032,ARG,1904,48.8691666666667
C051,ARM,1904,54.7241666666667
C016,ASM,1904,276.791666666667
C028,ATG,1904,83.8833333333333
C036,AUS,1904,41.6808333333333
C040,AUT,1904,95.51
C031,AZE,1904,44.8525
C108,BDI,1904,96.3675
C056,BEL,1904,56.5933333333333
C204,BEN,1904,75.4016666666667
C854,BFA,1904,69.6608333333333
C050,BGD,1904,194.350833333333
C100,BGR,1904,43.7241666666667
C048,BHR,1904,4.60333333333333
C044,BHS,1904,105.643333333333
C070,BIH,1904,80.675
C112,BLR,1904,48.67
C084,BLZ,1904,169.271666666667
C060,BMU,1904,148.575
C068,BOL,1904,90.9341666666667
C076,BRA,1904,145.040833333333
C052,BRB,1904,108.248333333333
C096,BRN,1904,255.341666666667
C064,BTN,1904,159.565833333333
C072,BWA,1904,33.775
C140,CAF,1904,112.9425
C124,CAN,1904,44.02
C166,CCK,1904,173.416666666667
C756,CHE,1904,90.455
C152,CHL,1904,90.65
C156,CHN,1904,48.9475
C384,CIV,1904,108.883333333333
C120,CMR,1904,139.231666666667
C180,COD,1904,127.821666666667
C178,COG,1904,133.215
C184,COK,1904,162.95
C170,COL,1904,210.581666666667
C174,COM,1904,197.354166666667
C132,CPV,1904,14.7675
C188,CRI,1904,279.284166666667
C192,CUB,1904,110.130833333333
C162,CXR,1904,215.7
C136,CYM,1904,121.566666666667
C196,CYP,1904,48.84
C203,CZE,1904,51.0166666666667
C276,DEU,1904,52.3058333333333
C262,DJI,1904,22.4241666666667
C212,DMA,1904,153.035833333333
C208,DNK,1904,49.7158333333333
C214,DOM,1904,128.648333333333
C012,DZA,1904,9.255
