Country_num,ISO,Country,Irrigated_Crops,Year,Month,Area,Crop_Area
C724,ESP,Spain,Sugar beet,2009,06,39.572,1.2792161
C724,ESP,Spain,Fodder temporary,2009,06,88.534,0
C724,ESP,Spain,Fruits,2009,06,240.699,7.780906604
C724,ESP,Spain,Vegetables,2009,06,218.96,7.078165302
C724,ESP,Spain,Cotton,2009,06,49.647,1.604903511
C724,ESP,Spain,Flowers,2009,06,15.868,0.512953631
C724,ESP,Spain,Other cereals,2009,06,65.055,2.102987047
C724,ESP,Spain,Fodder permanent,2009,06,133.413,4.312747842
C724,ESP,Spain,Other permanent crop,2009,06,4.69,0.151610318
C724,ESP,Spain,Other temporary crops,2009,06,20.237,0.654187209
C724,ESP,Spain,Tobacco,2009,06,11.49,0.371429116
C724,ESP,Spain,Rice,2009,06,116.646,3.770732873
C724,ESP,Spain,Maize,2009,06,303.825,9.82153623
C724,ESP,Spain,Pasture permanent,2009,06,125.807,4.066874051
C724,ESP,Spain,AHIfull,2009,06,3093.478,0
C724,ESP,Spain,AAIfull,2009,06,3093.457,78.41518405
C724,ESP,Spain,Barley,2009,06,330.835,0
C724,ESP,Spain,Wheat,2009,06,248.369,0
C724,ESP,Spain,Cropping_Intensity,2009,06,100.0006789,100.0006789
C724,ESP,Spain,AEIfull,2009,06,3645.146,3645.146
C724,ESP,Spain,Actually_Irrigated,2009,06,84.86510554,84.86510554
C724,ESP,Spain,AEItot,2009,06,3645.146,3645.146
C724,ESP,Spain,Potatoes,2009,07,38.223,1.23560793
C724,ESP,Spain,Pulses,2009,07,38.656,1.249605215
C724,ESP,Spain,Sugar beet,2009,07,39.572,1.2792161
C724,ESP,Spain,Sunflower,2009,07,71.495,2.311168379
C724,ESP,Spain,Olives,2009,07,452.877,14.63983498
C724,ESP,Spain,Grapes,2009,07,191.167,6.179720617
C724,ESP,Spain,Citrus,2009,07,287.413,9.290997095
C724,ESP,Spain,Fodder temporary,2009,07,88.534,0
C724,ESP,Spain,Fodder permanent,2009,07,133.413,4.312747842
C724,ESP,Spain,Cotton,2009,07,49.647,1.604903511
C724,ESP,Spain,Flowers,2009,07,15.868,0.512953631
C724,ESP,Spain,Tobacco,2009,07,11.49,0.371429116
C724,ESP,Spain,Other temporary crops,2009,07,20.237,0.654187209
C724,ESP,Spain,Other cereals,2009,07,65.055,2.102987047
C724,ESP,Spain,Fruits,2009,07,240.699,7.780906604
C724,ESP,Spain,Maize,2009,07,303.825,9.82153623
C724,ESP,Spain,Wheat,2009,07,248.369,0
C724,ESP,Spain,Barley,2009,07,330.835,0
C724,ESP,Spain,Vegetables,2009,07,218.96,7.078165302
C724,ESP,Spain,Rice,2009,07,116.646,3.770732873
C724,ESP,Spain,AHIfull,2009,07,3093.478,0
C724,ESP,Spain,Other permanent crop,2009,07,4.69,0.151610318
C724,ESP,Spain,Pasture permanent,2009,07,125.807,4.066874051
C724,ESP,Spain,AAIfull,2009,07,3093.457,78.41518405
C724,ESP,Spain,AEIfull,2009,07,3645.146,3645.146
C724,ESP,Spain,Cropping_Intensity,2009,07,100.0006789,100.0006789
C724,ESP,Spain,Actually_Irrigated,2009,07,84.86510554,84.86510554
C724,ESP,Spain,AEItot,2009,07,3645.146,3645.146
C724,ESP,Spain,Olives,2009,08,452.877,14.63983498
C724,ESP,Spain,Potatoes,2009,08,38.223,1.23560793
C724,ESP,Spain,Grapes,2009,08,191.167,6.179720617
C724,ESP,Spain,Sunflower,2009,08,71.495,2.311168379
C724,ESP,Spain,Citrus,2009,08,287.413,9.290997095
C724,ESP,Spain,Pulses,2009,08,38.656,1.249605215
C724,ESP,Spain,Sugar beet,2009,08,39.572,1.2792161
C724,ESP,Spain,Fodder temporary,2009,08,88.534,0
C724,ESP,Spain,Fruits,2009,08,240.699,7.780906604
C724,ESP,Spain,Other permanent crop,2009,08,4.69,0.151610318
C724,ESP,Spain,Fodder permanent,2009,08,133.413,4.312747842
C724,ESP,Spain,Other cereals,2009,08,65.055,2.102987047
C724,ESP,Spain,Other temporary crops,2009,08,20.237,0.654187209
C724,ESP,Spain,Cotton,2009,08,49.647,1.604903511
C724,ESP,Spain,Flowers,2009,08,15.868,0.512953631
C724,ESP,Spain,Tobacco,2009,08,11.49,0.371429116
C724,ESP,Spain,Vegetables,2009,08,218.96,7.078165302
C724,ESP,Spain,Barley,2009,08,330.835,0
C724,ESP,Spain,Wheat,2009,08,248.369,0
C724,ESP,Spain,Maize,2009,08,303.825,9.82153623
C724,ESP,Spain,Rice,2009,08,116.646,3.770732873
C724,ESP,Spain,AAIfull,2009,08,3093.457,78.41518405
C724,ESP,Spain,Pasture permanent,2009,08,125.807,4.066874051
C724,ESP,Spain,AHIfull,2009,08,3093.478,0
C724,ESP,Spain,Cropping_Intensity,2009,08,100.0006789,100.0006789
C724,ESP,Spain,AEIfull,2009,08,3645.146,3645.146
C724,ESP,Spain,Actually_Irrigated,2009,08,84.86510554,84.86510554
C724,ESP,Spain,AEItot,2009,08,3645.146,3645.146
C724,ESP,Spain,Pulses,2009,09,38.656,0
C724,ESP,Spain,Sugar beet,2009,09,39.572,0
C724,ESP,Spain,Fodder temporary,2009,09,88.534,0
C724,ESP,Spain,Fruits,2009,09,240.699,7.780906604
C724,ESP,Spain,Citrus,2009,09,287.413,9.290997095
C724,ESP,Spain,Sunflower,2009,09,71.495,0
C724,ESP,Spain,Olives,2009,09,452.877,14.63983498
C724,ESP,Spain,Grapes,2009,09,191.167,6.179720617
C724,ESP,Spain,Potatoes,2009,09,38.223,0
C724,ESP,Spain,Vegetables,2009,09,218.96,0
C724,ESP,Spain,Cotton,2009,09,49.647,1.604903511
C724,ESP,Spain,Flowers,2009,09,15.868,0
C724,ESP,Spain,Other cereals,2009,09,65.055,0
C724,ESP,Spain,Maize,2009,09,303.825,9.82153623
C724,ESP,Spain,Rice,2009,09,116.646,0
C724,ESP,Spain,Wheat,2009,09,248.369,0
C724,ESP,Spain,Fodder permanent,2009,09,133.413,4.312747842
C724,ESP,Spain,Barley,2009,09,330.835,0
C724,ESP,Spain,Cropping_Intensity,2009,09,100.0006789,100.0006789
C724,ESP,Spain,Tobacco,2009,09,11.49,0.371429116
C724,ESP,Spain,Other temporary crops,2009,09,20.237,0
C724,ESP,Spain,AHIfull,2009,09,3093.478,0
C724,ESP,Spain,AAIfull,2009,09,3093.457,58.22056036
C724,ESP,Spain,Pasture permanent,2009,09,125.807,4.066874051
C724,ESP,Spain,Other permanent crop,2009,09,4.69,0.151610318
C724,ESP,Spain,AEIfull,2009,09,3645.146,3645.146
C724,ESP,Spain,AEItot,2009,09,3645.146,3645.146
C724,ESP,Spain,Actually_Irrigated,2009,09,84.86510554,84.86510554
C724,ESP,Spain,Grapes,2009,10,191.167,6.179720617
C724,ESP,Spain,Sunflower,2009,10,71.495,0
C724,ESP,Spain,Citrus,2009,10,287.413,9.290997095
C724,ESP,Spain,Olives,2009,10,452.877,14.63983498
C724,ESP,Spain,Potatoes,2009,10,38.223,0
C724,ESP,Spain,Pulses,2009,10,38.656,0
C724,ESP,Spain,Sugar beet,2009,10,39.572,0
C724,ESP,Spain,Fodder temporary,2009,10,88.534,0
C724,ESP,Spain,Other cereals,2009,10,65.055,0
C724,ESP,Spain,Vegetables,2009,10,218.96,0
C724,ESP,Spain,Fruits,2009,10,240.699,7.780906604
C724,ESP,Spain,Tobacco,2009,10,11.49,0
C724,ESP,Spain,Other temporary crops,2009,10,20.237,0
C724,ESP,Spain,Maize,2009,10,303.825,0
C724,ESP,Spain,Barley,2009,10,330.835,0
C724,ESP,Spain,Cotton,2009,10,49.647,1.604903511
C724,ESP,Spain,Flowers,2009,10,15.868,0
C724,ESP,Spain,Wheat,2009,10,248.369,0
C724,ESP,Spain,Fodder permanent,2009,10,133.413,4.312747842
C724,ESP,Spain,Rice,2009,10,116.646,0
C724,ESP,Spain,Cropping_Intensity,2009,10,100.0006789,100.0006789
C724,ESP,Spain,AEIfull,2009,10,3645.146,3645.146
C724,ESP,Spain,Other permanent crop,2009,10,4.69,0.151610318
C724,ESP,Spain,Pasture permanent,2009,10,125.807,4.066874051
C724,ESP,Spain,AAIfull,2009,10,3093.457,48.02759502
C724,ESP,Spain,AHIfull,2009,10,3093.478,0
C724,ESP,Spain,Actually_Irrigated,2009,10,84.86510554,84.86510554
C724,ESP,Spain,AEItot,2009,10,3645.146,3645.146
C724,ESP,Spain,Fodder temporary,2009,11,88.534,2.8619761
C724,ESP,Spain,Pulses,2009,11,38.656,0
C724,ESP,Spain,Sugar beet,2009,11,39.572,0
C724,ESP,Spain,Potatoes,2009,11,38.223,0
C724,ESP,Spain,Grapes,2009,11,191.167,6.179720617
C724,ESP,Spain,Sunflower,2009,11,71.495,0
C724,ESP,Spain,Olives,2009,11,452.877,14.63983498
C724,ESP,Spain,Citrus,2009,11,287.413,9.290997095
C724,ESP,Spain,Vegetables,2009,11,218.96,0
C724,ESP,Spain,Fodder permanent,2009,11,133.413,4.312747842
C724,ESP,Spain,Cotton,2009,11,49.647,0
C724,ESP,Spain,Flowers,2009,11,15.868,0
C724,ESP,Spain,Other cereals,2009,11,65.055,0
C724,ESP,Spain,Pasture permanent,2009,11,125.807,4.066874051
C724,ESP,Spain,Fruits,2009,11,240.699,7.780906604
C724,ESP,Spain,Tobacco,2009,11,11.49,0
C724,ESP,Spain,Other temporary crops,2009,11,20.237,0
C724,ESP,Spain,Other permanent crop,2009,11,4.69,0.151610318
C724,ESP,Spain,Rice,2009,11,116.646,0
C724,ESP,Spain,Maize,2009,11,303.825,0
C724,ESP,Spain,Barley,2009,11,330.835,10.69466943
C724,ESP,Spain,Wheat,2009,11,248.369,8.028849278
C724,ESP,Spain,AEIfull,2009,11,3645.146,3645.146
C724,ESP,Spain,AHIfull,2009,11,3093.478,0
C724,ESP,Spain,AAIfull,2009,11,3093.457,68.00818631
C724,ESP,Spain,Cropping_Intensity,2009,11,100.0006789,100.0006789
C724,ESP,Spain,Actually_Irrigated,2009,11,84.86510554,84.86510554
C724,ESP,Spain,AEItot,2009,11,3645.146,3645.146
C724,ESP,Spain,Cotton,2009,12,49.647,0
C724,ESP,Spain,Fodder permanent,2009,12,133.413,4.312747842
C724,ESP,Spain,Flowers,2009,12,15.868,0
C724,ESP,Spain,Fodder temporary,2009,12,88.534,2.8619761
C724,ESP,Spain,Potatoes,2009,12,38.223,0
C724,ESP,Spain,Sugar beet,2009,12,39.572,0
C724,ESP,Spain,Pulses,2009,12,38.656,0
C724,ESP,Spain,Olives,2009,12,452.877,14.63983498
C724,ESP,Spain,Sunflower,2009,12,71.495,0
C724,ESP,Spain,Grapes,2009,12,191.167,6.179720617
C724,ESP,Spain,Cropping_Intensity,2009,12,100.0006789,100.0006789
C724,ESP,Spain,AEIfull,2009,12,3645.146,3645.146
C724,ESP,Spain,Tobacco,2009,12,11.49,0
C724,ESP,Spain,Pasture permanent,2009,12,125.807,4.066874051
C724,ESP,Spain,AHIfull,2009,12,3093.478,0
C724,ESP,Spain,Other temporary crops,2009,12,20.237,0
C724,ESP,Spain,Other permanent crop,2009,12,4.69,0.151610318
C724,ESP,Spain,AAIfull,2009,12,3093.457,68.00818631
C724,ESP,Spain,Actually_Irrigated,2009,12,84.86510554,84.86510554
C724,ESP,Spain,Barley,2009,12,330.835,10.69466943
C724,ESP,Spain,Citrus,2009,12,287.413,9.290997095
C724,ESP,Spain,AEItot,2009,12,3645.146,3645.146
C724,ESP,Spain,Rice,2009,12,116.646,0
C724,ESP,Spain,Vegetables,2009,12,218.96,0
C724,ESP,Spain,Wheat,2009,12,248.369,8.028849278
C724,ESP,Spain,Fruits,2009,12,240.699,7.780906604
C724,ESP,Spain,Maize,2009,12,303.825,0
C724,ESP,Spain,Other cereals,2009,12,65.055,0
C233,EST,Estonia,AEItot,2001,01,289.6,289.6
C233,EST,Estonia,AEItot,2001,02,289.6,289.6
C233,EST,Estonia,AEItot,2001,03,289.6,289.6
C233,EST,Estonia,AEItot,2001,04,289.6,289.6
C233,EST,Estonia,AEItot,2001,05,289.6,289.6
C233,EST,Estonia,AEItot,2001,06,289.6,289.6
C233,EST,Estonia,AEItot,2001,07,289.6,289.6
C233,EST,Estonia,AEItot,2001,08,289.6,289.6
C233,EST,Estonia,AEItot,2001,09,289.6,289.6
C233,EST,Estonia,AEItot,2001,10,289.6,289.6
C233,EST,Estonia,AEItot,2001,11,289.6,289.6
C233,EST,Estonia,AEItot,2001,12,289.6,289.6
C233,EST,Estonia,AEItot,2010,01,0.458,0.458
C233,EST,Estonia,Cropping_Intensity,2010,01,100,100
C233,EST,Estonia,AAIfull,2010,01,0.326,22.08588957
C233,EST,Estonia,AEIfull,2010,01,0.458,0.458
C233,EST,Estonia,Actually_Irrigated,2010,01,71.1790393,71.1790393
C233,EST,Estonia,AHIfull,2010,01,0.326,0
C233,EST,Estonia,Other temporary crops,2010,01,0.063,0
C233,EST,Estonia,Pasture permanent,2010,01,0.001,0.306748466
C233,EST,Estonia,Potatoes,2010,01,0.025,0
C233,EST,Estonia,Vegetables,2010,01,0.166,0
C233,EST,Estonia,Fruits,2010,01,0.071,21.7791411
C233,EST,Estonia,AEIfull,2010,02,0.458,0.458
C233,EST,Estonia,AEItot,2010,02,0.458,0.458
C233,EST,Estonia,Actually_Irrigated,2010,02,71.1790393,71.1790393
C233,EST,Estonia,AAIfull,2010,02,0.326,22.08588957
C233,EST,Estonia,Vegetables,2010,02,0.166,0
C233,EST,Estonia,Cropping_Intensity,2010,02,100,100
C233,EST,Estonia,Fruits,2010,02,0.071,21.7791411
C233,EST,Estonia,Potatoes,2010,02,0.025,0
C233,EST,Estonia,Pasture permanent,2010,02,0.001,0.306748466
C233,EST,Estonia,Other temporary crops,2010,02,0.063,0
C233,EST,Estonia,AHIfull,2010,02,0.326,0
C233,EST,Estonia,AEItot,2010,03,0.458,0.458
C233,EST,Estonia,AEIfull,2010,03,0.458,0.458
C233,EST,Estonia,Cropping_Intensity,2010,03,100,100
C233,EST,Estonia,Actually_Irrigated,2010,03,71.1790393,71.1790393
C233,EST,Estonia,Fruits,2010,03,0.071,21.7791411
C233,EST,Estonia,Vegetables,2010,03,0.166,0
C233,EST,Estonia,Potatoes,2010,03,0.025,0
C233,EST,Estonia,Other temporary crops,2010,03,0.063,0
C233,EST,Estonia,Pasture permanent,2010,03,0.001,0.306748466
C233,EST,Estonia,AHIfull,2010,03,0.326,0
C233,EST,Estonia,AAIfull,2010,03,0.326,22.08588957
C233,EST,Estonia,AEItot,2010,04,0.458,0.458
C233,EST,Estonia,Actually_Irrigated,2010,04,71.1790393,71.1790393
C233,EST,Estonia,Other temporary crops,2010,04,0.063,19.32515337
C233,EST,Estonia,AHIfull,2010,04,0.326,0
C233,EST,Estonia,Cropping_Intensity,2010,04,100,100
C233,EST,Estonia,Pasture permanent,2010,04,0.001,0.306748466
C233,EST,Estonia,Potatoes,2010,04,0.025,7.668711656
C233,EST,Estonia,AAIfull,2010,04,0.326,100
C233,EST,Estonia,AEIfull,2010,04,0.458,0.458
C233,EST,Estonia,Fruits,2010,04,0.071,21.7791411
C233,EST,Estonia,Vegetables,2010,04,0.166,50.9202454
C233,EST,Estonia,AAIfull,2010,05,0.326,100
C233,EST,Estonia,Cropping_Intensity,2010,05,100,100
C233,EST,Estonia,AEIfull,2010,05,0.458,0.458
C233,EST,Estonia,AEItot,2010,05,0.458,0.458
C233,EST,Estonia,AHIfull,2010,05,0.326,0
C233,EST,Estonia,Actually_Irrigated,2010,05,71.1790393,71.1790393
C233,EST,Estonia,Pasture permanent,2010,05,0.001,0.306748466
C233,EST,Estonia,Other temporary crops,2010,05,0.063,19.32515337
C233,EST,Estonia,Potatoes,2010,05,0.025,7.668711656
C233,EST,Estonia,Vegetables,2010,05,0.166,50.9202454
C233,EST,Estonia,Fruits,2010,05,0.071,21.7791411
C233,EST,Estonia,Other temporary crops,2010,06,0.063,19.32515337
C233,EST,Estonia,AEItot,2010,06,0.458,0.458
C233,EST,Estonia,Pasture permanent,2010,06,0.001,0.306748466
C233,EST,Estonia,AHIfull,2010,06,0.326,0
C233,EST,Estonia,Cropping_Intensity,2010,06,100,100
C233,EST,Estonia,Potatoes,2010,06,0.025,7.668711656
C233,EST,Estonia,Fruits,2010,06,0.071,21.7791411
C233,EST,Estonia,AAIfull,2010,06,0.326,100
C233,EST,Estonia,Actually_Irrigated,2010,06,71.1790393,71.1790393
C233,EST,Estonia,AEIfull,2010,06,0.458,0.458
C233,EST,Estonia,Vegetables,2010,06,0.166,50.9202454
C233,EST,Estonia,Actually_Irrigated,2010,07,71.1790393,71.1790393
C233,EST,Estonia,AEItot,2010,07,0.458,0.458
C233,EST,Estonia,AEIfull,2010,07,0.458,0.458
C233,EST,Estonia,Cropping_Intensity,2010,07,100,100
C233,EST,Estonia,AHIfull,2010,07,0.326,0
C233,EST,Estonia,AAIfull,2010,07,0.326,100
C233,EST,Estonia,Other temporary crops,2010,07,0.063,19.32515337
C233,EST,Estonia,Pasture permanent,2010,07,0.001,0.306748466
C233,EST,Estonia,Vegetables,2010,07,0.166,50.9202454
C233,EST,Estonia,Potatoes,2010,07,0.025,7.668711656
C233,EST,Estonia,Fruits,2010,07,0.071,21.7791411
C233,EST,Estonia,AEItot,2010,08,0.458,0.458
C233,EST,Estonia,AEIfull,2010,08,0.458,0.458
C233,EST,Estonia,Actually_Irrigated,2010,08,71.1790393,71.1790393
C233,EST,Estonia,Cropping_Intensity,2010,08,100,100
C233,EST,Estonia,AAIfull,2010,08,0.326,100
C233,EST,Estonia,Fruits,2010,08,0.071,21.7791411
C233,EST,Estonia,Vegetables,2010,08,0.166,50.9202454
C233,EST,Estonia,Other temporary crops,2010,08,0.063,19.32515337
C233,EST,Estonia,AHIfull,2010,08,0.326,0
C233,EST,Estonia,Pasture permanent,2010,08,0.001,0.306748466
C233,EST,Estonia,Potatoes,2010,08,0.025,7.668711656
C233,EST,Estonia,Actually_Irrigated,2010,09,71.1790393,71.1790393
C233,EST,Estonia,AEItot,2010,09,0.458,0.458
C233,EST,Estonia,AEIfull,2010,09,0.458,0.458
C233,EST,Estonia,Cropping_Intensity,2010,09,100,100
C233,EST,Estonia,Pasture permanent,2010,09,0.001,0.306748466
C233,EST,Estonia,AHIfull,2010,09,0.326,0
C233,EST,Estonia,AAIfull,2010,09,0.326,22.08588957
C233,EST,Estonia,Potatoes,2010,09,0.025,0
C233,EST,Estonia,Vegetables,2010,09,0.166,0
C233,EST,Estonia,Fruits,2010,09,0.071,21.7791411
C233,EST,Estonia,Other temporary crops,2010,09,0.063,0
C233,EST,Estonia,Other temporary crops,2010,10,0.063,0
C233,EST,Estonia,AHIfull,2010,10,0.326,0
C233,EST,Estonia,AEItot,2010,10,0.458,0.458
C233,EST,Estonia,Pasture permanent,2010,10,0.001,0.306748466
C233,EST,Estonia,AAIfull,2010,10,0.326,22.08588957
C233,EST,Estonia,Cropping_Intensity,2010,10,100,100
C233,EST,Estonia,AEIfull,2010,10,0.458,0.458
C233,EST,Estonia,Actually_Irrigated,2010,10,71.1790393,71.1790393
C233,EST,Estonia,Vegetables,2010,10,0.166,0
C233,EST,Estonia,Potatoes,2010,10,0.025,0
C233,EST,Estonia,Fruits,2010,10,0.071,21.7791411
C233,EST,Estonia,Other temporary crops,2010,11,0.063,0
C233,EST,Estonia,AHIfull,2010,11,0.326,0
C233,EST,Estonia,Cropping_Intensity,2010,11,100,100
C233,EST,Estonia,Pasture permanent,2010,11,0.001,0.306748466
C233,EST,Estonia,AAIfull,2010,11,0.326,22.08588957
C233,EST,Estonia,AEIfull,2010,11,0.458,0.458
C233,EST,Estonia,Actually_Irrigated,2010,11,71.1790393,71.1790393
C233,EST,Estonia,Potatoes,2010,11,0.025,0
C233,EST,Estonia,Fruits,2010,11,0.071,21.7791411
C233,EST,Estonia,AEItot,2010,11,0.458,0.458
C233,EST,Estonia,Vegetables,2010,11,0.166,0
C233,EST,Estonia,AEItot,2010,12,0.458,0.458
C233,EST,Estonia,Actually_Irrigated,2010,12,71.1790393,71.1790393
C233,EST,Estonia,AEIfull,2010,12,0.458,0.458
C233,EST,Estonia,Cropping_Intensity,2010,12,100,100
C233,EST,Estonia,AHIfull,2010,12,0.326,0
C233,EST,Estonia,AAIfull,2010,12,0.326,22.08588957
C233,EST,Estonia,Pasture permanent,2010,12,0.001,0.306748466
C233,EST,Estonia,Other temporary crops,2010,12,0.063,0
C233,EST,Estonia,Potatoes,2010,12,0.025,0
C233,EST,Estonia,Vegetables,2010,12,0.166,0
C233,EST,Estonia,Fruits,2010,12,0.071,21.7791411
C231,ETH,Ethiopia,Pulses,2001,01,8.686,2.999309392
C231,ETH,Ethiopia,Sugarcane,2001,01,27.2,9.392265193
C231,ETH,Ethiopia,Cotton,2001,01,57.91,0
C231,ETH,Ethiopia,AHIfull,2001,01,410.567,0
C231,ETH,Ethiopia,AAIfull,2001,01,289.6,84.78245856
C231,ETH,Ethiopia,Sorghum and other cereals,2001,01,20.267,0
C231,ETH,Ethiopia,Vegetables,2001,01,107.126,36.9910221
C231,ETH,Ethiopia,Bananas,2001,01,5.828,2.012430939
C231,ETH,Ethiopia,Citrus,2001,01,5.828,2.012430939
C231,ETH,Ethiopia,Fruits,2001,01,3.885,1.341505525
C231,ETH,Ethiopia,Groundnuts,2001,01,5.791,1.999654696
C231,ETH,Ethiopia,Potatoes and other tubers,2001,01,52.235,18.03694751
C231,ETH,Ethiopia,Cropping_Intensity,2001,01,141.7703729,141.7703729
C231,ETH,Ethiopia,Actually_Irrigated,2001,01,100,100
C231,ETH,Ethiopia,AEIfull,2001,01,289.6,289.6
C231,ETH,Ethiopia,Barley,2001,01,5.791,1.999654696
C231,ETH,Ethiopia,Wheat,2001,01,23.16,7.997237569
C231,ETH,Ethiopia,Maize,2001,01,86.86,0
C231,ETH,Ethiopia,Groundnuts,2001,02,5.791,1.999654696
C231,ETH,Ethiopia,Potatoes and other tubers,2001,02,52.235,18.03694751
C231,ETH,Ethiopia,Pulses,2001,02,8.686,2.999309392
C231,ETH,Ethiopia,Sugarcane,2001,02,27.2,9.392265193
C231,ETH,Ethiopia,Cotton,2001,02,57.91,0
C231,ETH,Ethiopia,Actually_Irrigated,2001,02,100,100
C231,ETH,Ethiopia,Vegetables,2001,02,107.126,36.9910221
C231,ETH,Ethiopia,AHIfull,2001,02,410.567,0
C231,ETH,Ethiopia,AAIfull,2001,02,289.6,84.78245856
C231,ETH,Ethiopia,Bananas,2001,02,5.828,2.012430939
C231,ETH,Ethiopia,Citrus,2001,02,5.828,2.012430939
C231,ETH,Ethiopia,Fruits,2001,02,3.885,1.341505525
C231,ETH,Ethiopia,Sorghum and other cereals,2001,02,20.267,0
C231,ETH,Ethiopia,AEIfull,2001,02,289.6,289.6
C231,ETH,Ethiopia,Cropping_Intensity,2001,02,141.7703729,141.7703729
C231,ETH,Ethiopia,Barley,2001,02,5.791,1.999654696
C231,ETH,Ethiopia,Maize,2001,02,86.86,0
C231,ETH,Ethiopia,Wheat,2001,02,23.16,7.997237569
C231,ETH,Ethiopia,Fruits,2001,03,3.885,1.341505525
C231,ETH,Ethiopia,Groundnuts,2001,03,5.791,1.999654696
C231,ETH,Ethiopia,Citrus,2001,03,5.828,2.012430939
C231,ETH,Ethiopia,Potatoes and other tubers,2001,03,52.235,18.03694751
C231,ETH,Ethiopia,Pulses,2001,03,8.686,2.999309392
C231,ETH,Ethiopia,Sugarcane,2001,03,27.2,9.392265193
C231,ETH,Ethiopia,Cotton,2001,03,57.91,0
C231,ETH,Ethiopia,AHIfull,2001,03,410.567,0
C231,ETH,Ethiopia,Cropping_Intensity,2001,03,141.7703729,141.7703729
C231,ETH,Ethiopia,Sorghum and other cereals,2001,03,20.267,0
C231,ETH,Ethiopia,Vegetables,2001,03,107.126,36.9910221
C231,ETH,Ethiopia,AEIfull,2001,03,289.6,289.6
C231,ETH,Ethiopia,Bananas,2001,03,5.828,2.012430939
C231,ETH,Ethiopia,AAIfull,2001,03,289.6,84.78245856
C231,ETH,Ethiopia,Actually_Irrigated,2001,03,100,100
C231,ETH,Ethiopia,Barley,2001,03,5.791,1.999654696
C231,ETH,Ethiopia,Maize,2001,03,86.86,0
C231,ETH,Ethiopia,Wheat,2001,03,23.16,7.997237569
C231,ETH,Ethiopia,AHIfull,2001,04,410.567,0
C231,ETH,Ethiopia,Cotton,2001,04,57.91,19.99654696
C231,ETH,Ethiopia,Sugarcane,2001,04,27.2,9.392265193
C231,ETH,Ethiopia,Pulses,2001,04,8.686,0
C231,ETH,Ethiopia,AAIfull,2001,04,289.6,44.75207182
C231,ETH,Ethiopia,Potatoes and other tubers,2001,04,52.235,0
C231,ETH,Ethiopia,Citrus,2001,04,5.828,2.012430939
C231,ETH,Ethiopia,Fruits,2001,04,3.885,1.341505525
C231,ETH,Ethiopia,Groundnuts,2001,04,5.791,0
C231,ETH,Ethiopia,Cropping_Intensity,2001,04,141.7703729,141.7703729
C231,ETH,Ethiopia,Bananas,2001,04,5.828,2.012430939
C231,ETH,Ethiopia,Vegetables,2001,04,107.126,0
C231,ETH,Ethiopia,AEIfull,2001,04,289.6,289.6
C231,ETH,Ethiopia,Barley,2001,04,5.791,1.999654696
C231,ETH,Ethiopia,Sorghum and other cereals,2001,04,20.267,0
C231,ETH,Ethiopia,Maize,2001,04,86.86,0
C231,ETH,Ethiopia,Actually_Irrigated,2001,04,100,100
C231,ETH,Ethiopia,Wheat,2001,04,23.16,7.997237569
C231,ETH,Ethiopia,AHIfull,2001,05,410.567,0
C231,ETH,Ethiopia,Cotton,2001,05,57.91,19.99654696
C231,ETH,Ethiopia,Pulses,2001,05,8.686,0
C231,ETH,Ethiopia,Sugarcane,2001,05,27.2,9.392265193
C231,ETH,Ethiopia,Potatoes and other tubers,2001,05,52.235,0
C231,ETH,Ethiopia,Groundnuts,2001,05,5.791,0
C231,ETH,Ethiopia,Fruits,2001,05,3.885,1.341505525
C231,ETH,Ethiopia,Citrus,2001,05,5.828,2.012430939
C231,ETH,Ethiopia,AAIfull,2001,05,289.6,44.75207182
C231,ETH,Ethiopia,Cropping_Intensity,2001,05,141.7703729,141.7703729
C231,ETH,Ethiopia,Vegetables,2001,05,107.126,0
C231,ETH,Ethiopia,Actually_Irrigated,2001,05,100,100
C231,ETH,Ethiopia,AEIfull,2001,05,289.6,289.6
C231,ETH,Ethiopia,Sorghum and other cereals,2001,05,20.267,0
C231,ETH,Ethiopia,Wheat,2001,05,23.16,7.997237569
C231,ETH,Ethiopia,Bananas,2001,05,5.828,2.012430939
C231,ETH,Ethiopia,Maize,2001,05,86.86,0
C231,ETH,Ethiopia,Barley,2001,05,5.791,1.999654696
C231,ETH,Ethiopia,AHIfull,2001,06,410.567,0
C231,ETH,Ethiopia,AAIfull,2001,06,289.6,71.74654696
C231,ETH,Ethiopia,Sugarcane,2001,06,27.2,9.392265193
C231,ETH,Ethiopia,Cotton,2001,06,57.91,19.99654696
C231,ETH,Ethiopia,Pulses,2001,06,8.686,0
C231,ETH,Ethiopia,Potatoes and other tubers,2001,06,52.235,0
C231,ETH,Ethiopia,Fruits,2001,06,3.885,1.341505525
C231,ETH,Ethiopia,Groundnuts,2001,06,5.791,0
C231,ETH,Ethiopia,Citrus,2001,06,5.828,2.012430939
C231,ETH,Ethiopia,Bananas,2001,06,5.828,2.012430939
C231,ETH,Ethiopia,Actually_Irrigated,2001,06,100,100
C231,ETH,Ethiopia,AEIfull,2001,06,289.6,289.6
C231,ETH,Ethiopia,Sorghum and other cereals,2001,06,20.267,6.998273481
C231,ETH,Ethiopia,Vegetables,2001,06,107.126,0
C231,ETH,Ethiopia,Cropping_Intensity,2001,06,141.7703729,141.7703729
C231,ETH,Ethiopia,Wheat,2001,06,23.16,0
