ISO,Country,Year,Irrigated_Crops,Area,1,2,3,4,5,6,7,8,9,10,11,12
RWA,Rwanda,2007,Rice,2,0,100,100,100,100,100,0,0,0,0,0,0
RWA,Rwanda,2007,Vegetables one,1,50,0,0,0,0,0,0,0,0,0,50,50
RWA,Rwanda,2007,Vegetables two,1,0,0,0,0,0,0,50,50,50,50,0,0
RWA,Rwanda,2007,AHIfull,4,0,0,0,0,0,0,0,0,0,0,0,0
RWA,Rwanda,2007,AAIfull,2,50,100,100,100,100,100,50,50,50,50,50,50
RWA,Rwanda,2007,Cropping_Intensity,200,200,200,200,200,200,200,200,200,200,200,200,200
RWA,Rwanda,2007,AEIfull,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62
RWA,Rwanda,2007,Actually_Irrigated,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329,43.29004329
RWA,Rwanda,2007,AEItot,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
