ISO,Country,Year,Irrigated_Crops,Area,1,2,3,4,5,6,7,8,9,10,11,12
KNA,Saint Kitts and Nevis,2012,Vegetables,0.025,0,0,0,0,100,100,100,100,0,0,0,0
KNA,Saint Kitts and Nevis,2012,AHIfull,0.025,0,0,0,0,0,0,0,0,0,0,0,0
KNA,Saint Kitts and Nevis,2012,AAIfull,0.025,0,0,0,0,100,100,100,100,0,0,0,0
KNA,Saint Kitts and Nevis,2012,Cropping_Intensity,100,100,100,100,100,100,100,100,100,100,100,100,100
KNA,Saint Kitts and Nevis,2012,AEIfull,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
KNA,Saint Kitts and Nevis,2012,Actually_Irrigated,100,100,100,100,100,100,100,100,100,100,100,100,100
KNA,Saint Kitts and Nevis,2012,AEItot,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
