ISO,Country,Year,Irrigated_Crops,Area,1,2,3,4,5,6,7,8,9,10,11,12
FRA,France,2007,Wheat,30.24,2,2,2,2,2,0,0,0,0,0,2,2
FRA,France,2007,Maize ,756,0,0,0,50,50,50,50,50,0,0,0,0
FRA,France,2007,Other cereals,60.48,0,0,0,4,4,4,4,4,0,0,0,0
FRA,France,2007,Vegetables ,166.32,0,0,0,11,11,11,11,11,0,0,0,0
FRA,France,2007,Fruits,136.08,9,9,9,9,9,9,9,9,9,9,9,9
FRA,France,2007,Soybeans,30.24,0,0,0,2,2,2,2,2,0,0,0,0
FRA,France,2007,Sunflower,15.12,0,0,0,1,1,1,1,1,0,0,0,0
FRA,France,2007,Potatoes,60.48,0,0,0,4,4,4,4,4,0,0,0,0
FRA,France,2007,Pulses,60.48,0,0,0,4,4,4,4,4,0,0,0,0
FRA,France,2007,Sugar beet,30.24,0,0,2,2,2,2,2,2,0,0,0,0
FRA,France,2007,Fodder temporary,136.08,9,9,9,9,0,0,0,0,0,0,9,9
FRA,France,2007,Fodder permanent,30.24,2,2,2,2,2,2,2,2,2,2,2,2
FRA,France,2007,AHIfull,1512,0,0,0,0,0,0,0,0,0,0,0,0
FRA,France,2007,AAIfull,1512,22,22,24,100,91,89,89,89,11,11,22,22
FRA,France,2007,Cropping_Intensity,100,100,100,100,100,100,100,100,100,100,100,100,100
FRA,France,2007,AEIfull,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670
FRA,France,2007,Actually_Irrigated,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348,56.62921348
FRA,France,2007,AEItot,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670
